# distance along path vs fequencies, number of points: 1204
0.0223961     19.2359263614     19.2359379226     34.5149770256     178.5134539556     178.5134899464     182.7006508806     208.5211369590     208.5211585472     241.1187019477
0.0229560     19.7190167580     19.7190284780     35.3643124240     178.5584018605     178.5584394399     182.6474168974     208.5166191417     208.5166415620     241.1638425877
0.0235159     20.2022024723     20.2022143522     36.2126503174     178.6037802800     178.6038194659     182.5927823414     208.5123595546     208.5123828066     241.2097896393
0.0240758     20.6854836359     20.6854956766     37.0599690888     178.6495427716     178.6495835805     182.5367425517     208.5083841036     208.5084081857     241.2565218130
0.0246357     21.1688601223     21.1688723244     37.9062472296     178.6956421768     178.6956846238     182.4792929435     208.5047191472     208.5047440567     241.3040174526
0.0251956     21.6523315518     21.6523439153     38.7514633409     178.7420306514     178.7420747497     182.4204290212     208.5013914790     208.5014172122     241.3522545445
0.0257555     22.1358972956     22.1359098205     39.5955961344     178.7886596970     178.7887054585     182.3601463896     208.4984283093     208.4984548612     241.4012107275
0.0263154     22.6195564798     22.6195691657     40.4386244329     178.8354801934     178.8355276283     182.2984407670     208.4958572452     208.4958846096     241.4508633026
0.0268753     23.1033079889     23.1033208349     41.2805271699     178.8824424323     178.8824915491     182.2353079974     208.4937062699     208.4937344397     241.5011892426
0.0274352     23.5871504681     23.5871634731     42.1212833894     178.9294961512     178.9295469567     182.1707440631     208.4920037213     208.4920326882     241.5521652023
0.0279951     24.0710823262     24.0710954888     42.9608722440     178.9765905691     178.9766430683     182.1047450975     208.4907782689     208.4908080236     241.6037675287
0.0285550     24.5551017379     24.5551150562     43.7992729943     179.0236744225     179.0237286189     182.0373073978     208.4900588901     208.4900894221     241.6559722707
0.0291149     25.0392066455     25.0392201175     44.6364650059     179.0706960029     179.0707518981     181.9684274380     208.4898748449     208.4899061428     241.7087551900
0.0296748     25.5233947612     25.5234083844     45.4724277479     179.1176031951     179.1176607889     181.8981018819     208.4902556499     208.4902877012     241.7620917707
0.0302347     26.0076635687     26.0076773405     46.3071407893     179.1643435159     179.1644028063     181.8263275961     208.4912310507     208.4912638421     241.8159572305
0.0307946     26.4920103250     26.4920242422     47.1405837963     179.2108641551     179.2109251381     181.7531016635     208.4928309941     208.4928645112     241.8703265304
0.0313546     26.9764320615     26.9764461209     47.9727365287     179.2571120157     179.2571746857     181.6784213960     208.4950855975     208.4951198250     241.9251743857
0.0319145     27.4609255864     27.4609397843     48.8035788356     179.3030337565     179.3030981058     181.6022843484     208.4980251188     208.4980600406     241.9804752763
0.0324744     27.9454874855     27.9455018180     49.6330906514     179.3485758348     179.3486418538     181.5246883315     208.5016799247     208.5017155236     242.0362034575
0.0330343     28.4301141243     28.4301285872     50.4612519912     179.3936845504     179.3937522276     181.4456314258     208.5060804567     208.5061167150     242.0923329708
0.0335942     28.9148016489     28.9148162378     51.2880429453     179.4383060897     179.4383754118     181.3651119947     208.5112571983     208.5112940972     242.1488376540
0.0341541     29.3995459885     29.3995606985     52.1134436745     179.4823865719     179.4824575233     181.2831286983     208.5172406388     208.5172781589     242.2056911527
0.0347140     29.8843428559     29.8843576821     52.9374344038     179.5258720943     179.5259446577     181.1996805072     208.5240612377     208.5240993588     242.2628669301
0.0352739     30.3691877501     30.3692026873     53.7599954164     179.5687087799     179.5687829360     181.1147667158     208.5317493875     208.5317880886     242.3203382788
0.0358338     30.8540759573     30.8540910000     54.5811070478     179.6108428246     179.6109185518     181.0283869566     208.5403353752     208.5403746348     242.3780783308
0.0363937     31.3390025532     31.3390176957     55.4007496782     179.6522205452     179.6522978202     180.9405412135     208.5498493440     208.5498891398     242.4360600683
0.0369536     31.8239624043     31.8239776407     56.2189037260     179.6927884283     179.6928672256     180.8512298361     208.5603212531     208.5603615623     242.4942563348
0.0375135     32.3089501700     32.3089654942     57.0355496402     179.7324931791     179.7325734711     180.7604535533     208.5717808373     208.5718216365     242.5526398456
0.0380734     32.7939603045     32.7939757101     57.8506678924     179.7712817707     179.7713635279     180.6682134876     208.5842575659     208.5842988312     242.6111831986
0.0386333     33.2789870588     33.2790025393     58.6642389686     179.8091014941     179.8091846850     180.5745111687     208.5977806010     208.5978223078     242.6698588849
0.0391932     33.7640244825     33.7640400313     59.4762433609     179.8459000077     179.8459845985     180.4793485481     208.6123787552     208.6124208786     242.7286392996
0.0397531     34.2490664266     34.2490820368     60.2866615585     179.8816253872     179.8817113424     180.3827280131     208.6280804491     208.6281229637     242.7874967521
0.0403130     34.7341065448     34.7341222094     61.0954740381     179.9162261755     179.9163134573     180.2846524007     208.6449136685     208.6449565484     242.8464034773
0.0408729     35.2191382964     35.2191540084     61.9026612551     179.9496514321     179.9497400009     180.1851250122     208.6629059215     208.6629491405     242.9053316455
0.0414328     35.7041549487     35.7041707006     62.7082036325     179.9818507828     179.9819405968     180.0841496279     208.6820841952     208.6821277268     242.9642533732
0.0419927     36.1891495788     36.1891653633     63.5120815515     179.9817305206     180.0127744682     180.0128654837     208.7024749130     208.7025187302     243.0231407337
0.0425526     36.6741150767     36.6741308864     64.3142753399     179.8778724713     180.0423733922     180.0424655635     208.7241038920     208.7241479676     243.0819657671
0.0431125     37.1590441479     37.1590599751     65.1147652618     179.7725807828     180.0705991696     180.0706924491     208.7469963004     208.7470406070     243.1407004907
0.0436724     37.6439293155     37.6439451525     65.9135315053     179.6658612952     180.0974041732     180.0974985113     208.7711766161     208.7712211259     243.1993169095
0.0442323     38.1287629234     38.1287787625     66.7105541708     179.5577204005     180.1227415791     180.1228369244     208.7966685849     208.7967132701     243.2577870262
0.0447922     38.6135371390     38.6135529724     67.5058132586     179.4481650572     180.1465654119     180.1466617112     208.8234951809     208.8235400134     243.3160828510
0.0453521     39.0982439562     39.0982597759     68.2992886564     179.3372028062     180.1688305882     180.1689277864     208.8516785666     208.8517235180     243.3741764121
0.0459120     39.5828751979     39.5828909961     69.0909601254     179.2248417854     180.1894929582     180.1895909984     208.8812400544     208.8812850965     243.4320397651
0.0464719     40.0674225197     40.0674382883     69.8808072873     179.1110907453     180.2085093467     180.2086081704     208.9122000701     208.9122451743     243.4896450033
0.0470318     40.5518774125     40.5518931435     70.6688096097     178.9959590648     180.2258375920     180.2259371387     208.9445781165     208.9446232543     243.5469642671
0.0475917     41.0362312057     41.0362468912     71.4549463914     178.8794567669     180.2414365823     180.2415367903     208.9783927398     208.9784378825     243.6039697534
0.0481516     41.5204750710     41.5204907029     72.2391967479     178.7615945347     180.2552662917     180.2553670974     209.0136614964     209.0137066154     243.6606337258
0.0487115     42.0046000248     42.0046155952     73.0215395951     178.6423837274     180.2672878123     180.2673891509     209.0504009228     209.0504459894     243.7169285233
0.0492714     42.4885969327     42.4886124334     73.8019536334     178.5218363974     180.2774633858     180.2775651908     209.0886265062     209.0886714918     243.7728265697
0.0498313     42.9724565118     42.9724719351     74.5804173312     178.3999653063     180.2857564316     180.2858586351     209.1283526578     209.1283975339     243.8283003833
0.0503912     43.4561693354     43.4561846732     75.3569089076     178.2767839427     180.2921315729     180.2922341059     209.1695926886     209.1696374266     243.8833225852
0.0509511     43.9397258357     43.9397410801     76.1314063144     178.1523065390     180.2965546603     180.2966574525     209.2123587861     209.2124033577     243.9378659088
0.0515110     44.4231163080     44.4231314511     76.9038872180     178.0265480896     180.2989927932     180.2990957731     209.2566619951     209.2567063719     243.9919032082
0.0520710     44.9063309141     44.9063459482     77.6743289799     177.8995243686     180.2994143376     180.2995174326     209.3025121994     209.3025563532     244.0454074672
0.0526309     45.3893596864     45.3893746038     78.4427086377     177.7712519485     180.2977889419     180.2978920785     209.3499181068     209.3499620097     244.0983518077
0.0531908     45.8721925318     45.8722073248     79.2090028842     177.6417482191     180.2940875502     180.2941906540     209.3988872364     209.3989308606     244.1507094979
0.0537507     46.3548192355     46.3548338965     79.9731880466     177.5110314071     180.2882824116     180.2883854073     209.4494259089     209.4494692267     244.2024539609
0.0543106     46.8372294648     46.8372439863     80.7352400649     177.3791205958     180.2803470881     180.2804498998     209.5015392386     209.5015822227     244.2535587828
0.0548705     47.3194127737     47.3194271484     81.4951344689     177.2460357455     180.2702564586     180.2703590097     209.5552311290     209.5552737523     244.3039977205
0.0554304     47.8013586067     47.8013728273     82.2528463551     177.1117977146     180.2579867208     180.2580889341     209.6105042705     209.6105465063     244.3537447098
0.0559903     48.2830563032     48.2830703625     83.0083503629     176.9764282816     180.2435153894     180.2436171875     209.6673601411     209.6674019627     244.4027738730
0.0565502     48.7644951014     48.7645089923     83.7616206488     176.8399501669     180.2268212929     180.2269225978     209.7257990090     209.7258403904     244.4510595263
0.0571101     49.2456641432     49.2456778588     84.5126308612     176.7023870561     180.2078845661     180.2079852998     209.7858199390     209.7858608542     244.4985761878
0.0576700     49.7265524780     49.7265660114     85.2613541131     176.5637636238     180.1866866411     180.1867867252     209.8474207999     209.8474612235     244.5452985841
0.0582299     50.2071490676     50.2071624122     86.0077629543     176.4241055582     180.1632102351     180.1633095915     209.9105982761     209.9106381831     244.5912016581
0.0587898     50.6874427906     50.6874559398     86.7518293423     176.2834395865     180.1374393360     180.1375378865     209.9753478798     209.9753872455     244.6362605755
0.0593497     51.1674224467     51.1674353941     87.4935246127     176.1417935015     180.1093591853     180.1094568520     210.0416639670     210.0417027672     244.6804507321
0.0599096     51.6470767616     51.6470895009     88.2328194474     175.9991961887     180.0789562591     180.0790529641     210.1095397549     210.1095779660     244.7237477600
0.0604695     52.1263943918     52.1264069168     88.9696838428     175.8556776549     180.0462182460     180.0463139120     210.1789673417     210.1790049405     244.7661275347
0.0610294     52.6053639287     52.6053762335     89.7040870755     175.7112690578     180.0111340243     180.0112285745     210.2499377284     210.2499746921     244.8075661814
0.0615893     53.0839739042     53.0839859829     90.4359976681     175.5660027364     179.9736936358     179.9737869939     210.3224408423     210.3224771487     244.8480400809
0.0621492     53.5622127949     53.5622246418     91.1653833520     175.4199122435     179.9338882590     179.9339803495     210.3964655624     210.3965011901     244.8875258764
0.0627091     54.0400690273     54.0400806368     91.8922110302     175.2730323783     179.8917101797     179.8918009278     210.4719997470     210.4720346748     244.9260004790
0.0632690     54.5175309823     54.5175423491     92.6164467376     175.1253992217     179.8471527608     179.8472420925     210.5490302613     210.5490644689     244.9634410737
0.0638289     54.9945870009     54.9945981197     93.3380556001     174.9770501719     179.8002104100     179.8002982525     210.6275430081     210.6275764756     244.9998251251
0.0643888     55.4712253885     55.4712362543     94.0570017921     174.8280239828     179.7508785470     179.7509648284     210.7075229585     210.7075556669     245.0351303833
0.0649487     55.9474344201     55.9474450280     94.7732484918     174.6783608026     179.6991535693     179.6992382189     210.7889541844     210.7889861152     245.0693348887
0.0655086     56.4232023457     56.4232126909     95.4867578352     174.5281022153     179.6450328168     179.6451157653     210.8718198914     210.8718510267     245.1024169779
0.0660685     56.8985173950     56.8985274729     96.1974908678     174.3772912838     179.5885145363     179.5885957154     210.9561024526     210.9561327755     245.1343552886
0.0666284     57.3733677829     57.3733775890     96.9054074945     174.2259725941     179.5295978447     179.5296771879     211.0417834437     211.0418129376     245.1651287646
0.0671883     57.8477417141     57.8477512443     97.6104664271     174.0741923031     179.4682826923     179.4683601344     211.1288436775     211.1288723268     245.1947166610
0.0677482     58.3216273892     58.3216366393     98.3126251301     173.9219981866     179.4045698255     179.4046453029     211.2172632395     211.2172910294     245.2230985486
0.0683081     58.7950130089     58.7950219750     99.0118397635     173.7694396913     179.3384607493     179.3385342000     211.3070215239     211.3070484402     245.2502543186
0.0688680     59.2678867800     59.2678954582     99.7080651242     173.6165679877     179.2699576899     179.2700290538     211.3980972691     211.3981232985     245.2761641874
0.0694279     59.7402369202     59.7402453070     100.4012545835     173.4634360265     179.1990635574     179.1991327761     211.4904685935     211.4904937233     245.3008087009
0.0699878     60.2120516638     60.2120597557     101.0913600236     173.3100985969     179.1257819087     179.1258489257     211.5841130314     211.5841372499     245.3241687383
0.0705477     60.6833192664     60.6833270600     101.7783317700     173.1566123874     179.0501169106     179.0501816714     211.6790075681     211.6790308643     245.3462255172
0.0711076     61.1540280107     61.1540355029     102.4621185223     173.0030360504     178.9720733035     178.9721357554     211.7751286756     211.7751510393     245.3669605966
0.0716675     61.6241662115     61.6241733992     103.1426672810     172.8494302679     178.8916563659     178.8917164583     211.8724523464     211.8724737683     245.3863558816
0.0722274     62.0937222210     62.0937291014     103.8199232724     172.6958578218     178.8088718787     178.8089295633     211.9709541287     211.9709746002     245.4043936270
0.0727874     62.5626844341     62.5626910044     104.4938298697     172.5423836663     178.7237260917     178.7237813220     212.0706091589     212.0706286723     245.4210564407
0.0733473     63.0310412938     63.0310475515     105.1643285109     172.3890750036     178.6362256892     178.6362784212     212.1713921954     212.1714107439     245.4363272878
0.0739072     63.4987812962     63.4987872389     105.8313586144     172.2360013628     178.5463777581     178.5464279498     212.2732776501     212.2732952276     245.4501894938
0.0744671     63.9658929959     63.9658986212     106.4948574901     172.0832346818     178.4541897558     178.4542373676     212.3762396200     212.3762562214     245.4626267482
0.0750270     64.4323650112     64.4323703170     107.1547602482     171.9308493934     178.3596694800     178.3597144745     212.4802519177     212.4802675385     245.4736231074
0.0755869     64.8981860290     64.8981910133     107.8109997037     171.7789225132     178.2628250388     178.2628673811     212.5852881008     212.5853027375     245.4831629987
0.0761468     65.3633448104     65.3633494712     108.4635062787     171.6275337324     178.1636648227     178.1637044802     212.6913215003     212.6913351503     245.4912312226
0.0767067     65.8278301953     65.8278345309     109.1122079002     171.4767655132     178.0621974774     178.0622344197     212.7983252490     212.7983379103     245.4978129565
0.0772666     66.2916311078     66.2916351165     109.7570298951     171.3267031871     177.9584318774     177.9584660768     212.9062723072     212.9062839787     245.5028937573
0.0778265     66.7547365611     66.7547402414     110.3978948820     171.1774350573     177.8523771020     177.8524085329     213.0151354888     213.0151461704     245.5064595645
0.0783864     67.2171356623     67.2171390129     111.0347226599     171.0290525039     177.7440424112     177.7440710507     213.1248874858     213.1248971779     245.5084967031
0.0789463     67.6788176174     67.6788206370     111.6674300935     170.8816500916     177.6334372239     177.6334630514     213.2355008916     213.2355095957     245.5089918860
0.0795062     68.1397717363     68.1397744236     112.2959309960     170.7353256810     177.5205710967     177.5205940941     213.3469482237     213.3469559419     245.5079322173
0.0800661     68.5999874369     68.5999897909     112.9201360095     170.5901805420     177.4054537046     177.4054738563     213.4592019447     213.4592086800     245.5053051944
0.0806260     69.0594542505     69.0594562702     113.5399524832     170.4463194690     177.2880948226     177.2881121154     213.5722344832     213.5722402392     245.5010987109
0.0811859     69.5181618258     69.5181635104     114.1552843493     170.3038508984     177.1685043084     177.1685187316     213.6860182522     213.6860230335     245.4953010591
0.0817458     69.9760999336     69.9761012824     114.7660319985     170.1628870274     177.0466920870     177.0467036323     213.8005256684     213.8005294801     245.4879009327
0.0823057     70.4332584712     70.4332594835     115.3720921541     170.0235439330     176.9226681359     176.9226767974     213.9157291685     213.9157320166     245.4788874287
0.0828656     70.8896274665     70.8896281418     115.9733577465     169.8859416914     176.7964424720     176.7964482464     214.0316012259     214.0316031170     245.4682500505
0.0834255     71.3451970821     71.3451974199     116.5697177885     169.7502044957     176.6680251396     176.6680280259     214.1481143659     214.1481153074     245.4559787100
0.0839854     71.7999576195     71.7999576196     117.1610572528     169.6164607730     176.5374261991     176.5374261995     214.2652411797     214.2652411799     245.4420637299
0.0845453     72.2538991848     72.2538995230     117.7472569519     169.4848432972     176.4046528359     176.4046557192     214.3829534057     214.3829543386     245.4264958463
0.0851052     72.7070127063     72.7070133829     118.3281934229     169.3554892980     176.2697180048     176.2697237648     214.5012247486     214.5012266050     245.4092662107
0.0856651     73.1592889247     73.1592899398     118.9037388183     169.2285405640     176.1326317652     176.1326403933     214.6200280756     214.6200308455     245.3903663930
0.0862250     73.6107187340     73.6107200876     119.4737608038     169.1041435378     175.9934041610     175.9934156465     214.7393363680     214.7393400407     245.3697883831
0.0867849     74.0612931848     74.0612948768     120.0381224663     168.9824494020     175.8520452161     175.8520595457     214.8591227313     214.8591272955     245.3475245935
0.0873448     74.5110034875     74.5110055179     120.5966822332     168.8636141529     175.7085649293     175.7085820876     214.9793604043     214.9793658483     245.3235678620
0.0879047     74.9598410153     74.9598433839     121.1492938066     168.7477986601     175.5629732719     175.5629932414     215.1000227679     215.1000290793     245.2979114536
0.0884646     75.4077973066     75.4078000131     121.6958061139     168.6351687090     175.4152801851     175.4153029460     215.2210833523     215.2210905180     245.2705490630
0.0890245     75.8548640680     75.8548671121     122.2360632787     168.5258950237     175.2654955791     175.2655211093     215.3425158441     215.3425238508     245.2414748171
0.0895844     76.3010331760     76.3010365573     122.7699046151     168.4201532651     175.1136293323     175.1136576076     215.4642940932     215.4643029269     245.2106832777
0.0901443     76.7462966798     76.7463003979     123.2971646492     168.3181240037     174.9596912921     174.9597222865     215.5863921179     215.5864017641     245.1781694432
0.0907042     77.1906468028     77.1906508572     123.8176731712     168.2199926598     174.8036912762     174.8037249614     215.7087841105     215.7087945543     245.1439287520
0.0912641     77.6340759442     77.6340803343     124.3312553229     168.1259494097     174.6456390749     174.6456754206     215.8314444419     215.8314556679     245.1079570844
0.0918240     78.0765766806     78.0765814058     124.8377317251     168.0361890511     174.4855444537     174.4855834278     215.9543476655     215.9543596580     245.0702507658
0.0923839     78.5181417672     78.5181468267     125.3369186488     167.9509108245     174.3234171573     174.3234587257     216.0774685212     216.0774812640     245.0308065688
0.0929438     78.9587641383     78.9587695315     125.8286282366     167.8703181855     174.1592669138     174.1593110406     216.2007819385     216.2007954149     244.9896217165
0.0935038     79.3984369086     79.3984426347     126.3126687773     167.7946185222     173.9931034398     173.9931500871     216.3242630389     216.3242772320     244.9466938849
0.0940637     79.8371533730     79.8371594312     126.7888450411     167.7240228129     173.8249364458     173.8249855742     216.4478871388     216.4479020313     244.9020212061
0.0946236     80.2749070069     80.2749133962     127.2569586784     167.6587452203     173.6547756431     173.6548272113     216.5716297513     216.5716453256     244.8556022714
0.0951835     80.7116914658     80.7116981853     127.7168086877     167.5990026152     173.4826307500     173.4826847150     216.6954665879     216.6954828261     244.8074361338
0.0957434     81.1475005850     81.1475076338     128.1681919579     167.5450140271     173.3085114997     173.3085678171     216.8193735598     216.8193904436     244.7575223122
0.0963033     81.5823283787     81.5823357557     128.6109038877     167.4970000171     173.1324276480     173.1324862717     216.9433267790     216.9433442900     244.7058607939
0.0968632     82.0161690385     82.0161767426     129.0447390858     167.4551819689     172.9543889819     172.9544498644     217.0673025593     217.0673206788     244.6524520382
0.0974231     82.4490169323     82.4490249624     129.4694921550     167.4197812974     172.7744053286     172.7744684208     217.1912774166     217.1912961257     244.5972969805
0.0979830     82.8808666019     82.8808749568     129.8849585602     167.3910185720     172.5924865647     172.5925518162     217.3152280694     217.3152473490     244.5403970354
0.0985429     83.3117127612     83.3117214398     130.2909355811     167.3691125554     172.4086426260     172.4087099852     217.4391314392     217.4391512699     244.4817541009
0.0991028     83.7415502935     83.7415592944     130.6872233473     167.3542791596     172.2228835181     172.2229529319     217.5629646500     217.5629850124     244.4213705623
0.0996627     84.1703742482     84.1703835702     131.0736259530     167.3467303227     172.0352193266     172.0352907409     217.6867050285     217.6867259030     244.3592492966
0.1002226     84.5981798376     84.5981894793     131.4499526445     167.3466728119     171.8456602285     171.8457335878     217.8103301038     217.8103514707     244.2953936765
0.1007825     85.0249624331     85.0249723931     131.8160190739     167.3543069605     171.6542165032     171.6542917511     217.9338176068     217.9338394463     244.2298075752
0.1013424     85.4507175607     85.4507278376     132.1716486080     167.3698253495     171.4608985444     171.4609756235     218.0571454697     218.0571677619     244.1624953711
0.1019023     85.8754408967     85.8754514890     132.5166736801     167.3934114458     171.2657168722     171.2657957241     218.1802918256     218.1803145504     244.0934619528
0.1024622     86.2991282621     86.2991391684     132.8509371699     167.4252382118     171.0686821453     171.0687627106     218.3032350073     218.3032581449     244.0227127242
0.1030221     86.7217756175     86.7217868361     133.1742937941     167.4654667050     170.8698051738     170.8698873923     218.4259535474     218.4259770776     243.9502536098
0.1035820     87.1433790564     87.1433905857     133.4866114885     167.5142446844     170.6690969321     170.6691807426     218.5484261764     218.5484500793     243.8760910603
0.1041419     87.5639347991     87.5639466376     133.7877727608     167.5717052472     170.4665685718     170.4666539128     218.6706318229     218.6706560784     243.8002320587
0.1047018     87.9834391854     87.9834513313     134.0776759911     167.6379655162     170.2622314359     170.2623182450     218.7925496118     218.7925741999     243.7226841261
0.1052617     88.4018886672     88.4019011187     134.3562366580     167.7131254024     170.0560970722     170.0561852863     218.9141588642     218.9141837649     243.6434553284
0.1058216     88.8192797998     88.8192925552     134.6233884670     167.7972664642     169.8481772471     169.8482668027     219.0354390958     219.0354642893     243.5625542826
0.1063815     89.2356092338     89.2356222913     134.8790843576     167.8904508877     169.6384839604     169.6385747935     219.1563700164     219.1563954829     243.4799901642
0.1069414     89.6508737055     89.6508870631     135.1232973691     167.9927206077     169.4270294599     169.4271215059     219.2769315291     219.2769572488     243.3957727139
0.1075013     90.0650700268     90.0650836827     135.3560213455     168.1040965900     169.2138262557     169.2139194499     219.3971037288     219.3971296821     243.3099122458
0.1080612     90.4781950753     90.4782090274     135.5772714619     168.2245782901     168.9988871361     168.9989814134     219.5168669019     219.5168930693     243.2224196547
0.1086211     90.8902457823     90.8902600286     135.7870845620     168.3541433025     168.7822251826     168.7823204775     219.6362015252     219.6362278874     243.1333064248
0.1091810     91.3012191217     91.3012336602     135.9855192938     168.4927472091     168.5638537857     168.5639500327     219.7550882651     219.7551148028     243.0425846380
0.1097409     91.7111120972     91.7111269257     136.1726560424     168.3437866608     168.3438837942     168.6403236317     219.8735079767     219.8735346709     242.9502669831
0.1103008     92.1199217292     92.1199368454     136.3485966569     168.1220378649     168.1221358190     168.7967844891     219.9914417030     219.9914685350     242.8563667649
0.1108607     92.5276450407     92.5276604424     136.5134639770     167.8986218129     167.8987205218     168.9620204538     220.1088706746     220.1088976256     242.7608979141
0.1114206     92.9342790428     92.9342947277     136.6674011680     167.6735532948     167.6736526928     169.1359016007     220.2257763083     220.2258033599     242.6638749977
0.1119805     93.3398207190     93.3398366847     136.8105708758     167.4468474928     167.4469475144     169.3182782335     220.3421402069     220.3421673409     242.5653132289
0.1125404     93.7442670093     93.7442832533     136.9431542204     167.2185199994     167.2186205791     169.5089818742     220.4579441586     220.4579713571     242.4652284789
